5.0000000000,67.9208000000,0.0000000000,18.1000000000,0.0000000000,0.6930000000,5.6830000000,100.0000000000,1.4254000000,24.0000000000,666.0000000000,20.2000000000,384.9700000000,22.9800000000
5.0000000000,38.3518000000,0.0000000000,18.1000000000,0.0000000000,0.6930000000,5.4530000000,100.0000000000,1.4896000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,30.5900000000
5.6000000000,25.0461000000,0.0000000000,18.1000000000,0.0000000000,0.6930000000,5.9870000000,100.0000000000,1.5888000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,26.7700000000
6.3000000000,9.9165500000,0.0000000000,18.1000000000,0.0000000000,0.6930000000,5.8520000000,77.8000000000,1.5004000000,24.0000000000,666.0000000000,20.2000000000,338.1600000000,29.9700000000
7.0000000000,45.7461000000,0.0000000000,18.1000000000,0.0000000000,0.6930000000,4.5190000000,100.0000000000,1.6582000000,24.0000000000,666.0000000000,20.2000000000,88.2700000000,36.9800000000
7.0000000000,0.1833700000,0.0000000000,27.7400000000,0.0000000000,0.6090000000,5.4140000000,98.3000000000,1.7554000000,4.0000000000,711.0000000000,20.1000000000,344.0500000000,23.9700000000
7.2000000000,14.2362000000,0.0000000000,18.1000000000,0.0000000000,0.6930000000,6.3430000000,100.0000000000,1.5741000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,20.3200000000
7.2000000000,18.0846000000,0.0000000000,18.1000000000,0.0000000000,0.6790000000,6.4340000000,100.0000000000,1.8347000000,24.0000000000,666.0000000000,20.2000000000,27.2500000000,29.0500000000
7.2000000000,16.8118000000,0.0000000000,18.1000000000,0.0000000000,0.7000000000,5.2770000000,98.1000000000,1.4261000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,30.8100000000
7.4000000000,22.5971000000,0.0000000000,18.1000000000,0.0000000000,0.7000000000,5.0000000000,89.5000000000,1.5184000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,31.9900000000
7.5000000000,10.8342000000,0.0000000000,18.1000000000,0.0000000000,0.6790000000,6.7820000000,90.8000000000,1.8195000000,24.0000000000,666.0000000000,20.2000000000,21.5700000000,25.7900000000
8.1000000000,0.2074600000,0.0000000000,27.7400000000,0.0000000000,0.6090000000,5.0930000000,98.0000000000,1.8226000000,4.0000000000,711.0000000000,20.1000000000,318.4300000000,29.6800000000
8.3000000000,24.8017000000,0.0000000000,18.1000000000,0.0000000000,0.6930000000,5.3490000000,96.0000000000,1.7028000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,19.7700000000
8.3000000000,15.8603000000,0.0000000000,18.1000000000,0.0000000000,0.6790000000,5.8960000000,95.4000000000,1.9096000000,24.0000000000,666.0000000000,20.2000000000,7.6800000000,24.3900000000
8.4000000000,13.6781000000,0.0000000000,18.1000000000,0.0000000000,0.7400000000,5.9350000000,87.9000000000,1.8206000000,24.0000000000,666.0000000000,20.2000000000,68.9500000000,34.0200000000
8.4000000000,11.8123000000,0.0000000000,18.1000000000,0.0000000000,0.7180000000,6.8240000000,76.5000000000,1.7940000000,24.0000000000,666.0000000000,20.2000000000,48.4500000000,22.7400000000
8.5000000000,41.5292000000,0.0000000000,18.1000000000,0.0000000000,0.6930000000,5.5310000000,85.4000000000,1.6074000000,24.0000000000,666.0000000000,20.2000000000,329.4600000000,27.3800000000
8.5000000000,7.6720200000,0.0000000000,18.1000000000,0.0000000000,0.6930000000,5.7470000000,98.9000000000,1.6334000000,24.0000000000,666.0000000000,20.2000000000,393.1000000000,19.9200000000
8.7000000000,15.1772000000,0.0000000000,18.1000000000,0.0000000000,0.7400000000,6.1520000000,100.0000000000,1.9142000000,24.0000000000,666.0000000000,20.2000000000,9.3200000000,26.4500000000
8.8000000000,73.5341000000,0.0000000000,18.1000000000,0.0000000000,0.6790000000,5.9570000000,100.0000000000,1.8026000000,24.0000000000,666.0000000000,20.2000000000,16.4500000000,20.6200000000
8.8000000000,20.0849000000,0.0000000000,18.1000000000,0.0000000000,0.7000000000,4.3680000000,91.2000000000,1.4395000000,24.0000000000,666.0000000000,20.2000000000,285.8300000000,30.6300000000
9.5000000000,9.3388900000,0.0000000000,18.1000000000,0.0000000000,0.6790000000,6.3800000000,95.6000000000,1.9682000000,24.0000000000,666.0000000000,20.2000000000,60.7200000000,24.0800000000
9.6000000000,14.4208000000,0.0000000000,18.1000000000,0.0000000000,0.7400000000,6.4610000000,93.3000000000,2.0026000000,24.0000000000,666.0000000000,20.2000000000,27.4900000000,18.0500000000
9.7000000000,11.5779000000,0.0000000000,18.1000000000,0.0000000000,0.7000000000,5.0360000000,97.0000000000,1.7700000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,25.6800000000
10.2000000000,12.2472000000,0.0000000000,18.1000000000,0.0000000000,0.5840000000,5.8370000000,59.7000000000,1.9976000000,24.0000000000,666.0000000000,20.2000000000,24.6500000000,15.6900000000
10.2000000000,17.8667000000,0.0000000000,18.1000000000,0.0000000000,0.6710000000,6.2230000000,100.0000000000,1.3861000000,24.0000000000,666.0000000000,20.2000000000,393.7400000000,21.7800000000
10.2000000000,14.3337000000,0.0000000000,18.1000000000,0.0000000000,0.7000000000,4.8800000000,100.0000000000,1.5895000000,24.0000000000,666.0000000000,20.2000000000,372.9200000000,30.6200000000
10.4000000000,88.9762000000,0.0000000000,18.1000000000,0.0000000000,0.6710000000,6.9680000000,91.9000000000,1.4165000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,17.2100000000
10.4000000000,25.9406000000,0.0000000000,18.1000000000,0.0000000000,0.6790000000,5.3040000000,89.1000000000,1.6475000000,24.0000000000,666.0000000000,20.2000000000,127.3600000000,26.6400000000
10.5000000000,22.0511000000,0.0000000000,18.1000000000,0.0000000000,0.7400000000,5.8180000000,92.4000000000,1.8662000000,24.0000000000,666.0000000000,20.2000000000,391.4500000000,22.1100000000
10.5000000000,24.3938000000,0.0000000000,18.1000000000,0.0000000000,0.7000000000,4.6520000000,100.0000000000,1.4672000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,28.2800000000
10.8000000000,12.8023000000,0.0000000000,18.1000000000,0.0000000000,0.7400000000,5.8540000000,96.6000000000,1.8956000000,24.0000000000,666.0000000000,20.2000000000,240.5200000000,23.7900000000
10.9000000000,37.6619000000,0.0000000000,18.1000000000,0.0000000000,0.6790000000,6.2020000000,78.7000000000,1.8629000000,24.0000000000,666.0000000000,20.2000000000,18.8200000000,14.5200000000
10.9000000000,15.8744000000,0.0000000000,18.1000000000,0.0000000000,0.6710000000,6.5450000000,99.1000000000,1.5192000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,21.0800000000
11.0000000000,7.3671100000,0.0000000000,18.1000000000,0.0000000000,0.6790000000,6.1930000000,78.1000000000,1.9356000000,24.0000000000,666.0000000000,20.2000000000,96.7300000000,21.5200000000
11.3000000000,9.1870200000,0.0000000000,18.1000000000,0.0000000000,0.7000000000,5.5360000000,100.0000000000,1.5804000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,23.6000000000
11.5000000000,8.1517400000,0.0000000000,18.1000000000,0.0000000000,0.7000000000,5.3900000000,98.9000000000,1.7281000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,20.8500000000
11.7000000000,13.9134000000,0.0000000000,18.1000000000,0.0000000000,0.7130000000,6.2080000000,95.0000000000,2.2222000000,24.0000000000,666.0000000000,20.2000000000,100.6300000000,15.1700000000
11.7000000000,8.7921200000,0.0000000000,18.1000000000,0.0000000000,0.5840000000,5.5650000000,70.6000000000,2.0635000000,24.0000000000,666.0000000000,20.2000000000,3.6500000000,17.1600000000
11.8000000000,2.7797400000,0.0000000000,19.5800000000,0.0000000000,0.8710000000,4.9030000000,97.8000000000,1.3459000000,5.0000000000,403.0000000000,14.7000000000,396.9000000000,29.2900000000
11.8000000000,0.6718000000,0.0000000000,18.1000000000,0.0000000000,0.7400000000,6.4590000000,94.8000000000,1.9879000000,24.0000000000,666.0000000000,20.2000000000,43.0600000000,23.9800000000
11.9000000000,20.7162000000,0.0000000000,18.1000000000,0.0000000000,0.6590000000,4.1380000000,100.0000000000,1.1781000000,24.0000000000,666.0000000000,20.2000000000,370.2200000000,23.3400000000
11.9000000000,0.0474100000,0.0000000000,11.9300000000,0.0000000000,0.5730000000,6.0300000000,80.8000000000,2.5050000000,1.0000000000,273.0000000000,21.0000000000,396.9000000000,7.8800000000
12.0000000000,15.0234000000,0.0000000000,18.1000000000,0.0000000000,0.6140000000,5.3040000000,97.3000000000,2.1007000000,24.0000000000,666.0000000000,20.2000000000,349.4800000000,24.9100000000
12.1000000000,9.5957100000,0.0000000000,18.1000000000,0.0000000000,0.6930000000,6.4040000000,100.0000000000,1.6390000000,24.0000000000,666.0000000000,20.2000000000,376.1100000000,20.3100000000
12.3000000000,7.9924800000,0.0000000000,18.1000000000,0.0000000000,0.7000000000,5.5200000000,100.0000000000,1.5331000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,24.5600000000
12.5000000000,5.8720500000,0.0000000000,18.1000000000,0.0000000000,0.6930000000,6.4050000000,96.0000000000,1.6768000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,19.3700000000
12.6000000000,9.9248500000,0.0000000000,18.1000000000,0.0000000000,0.7400000000,6.2510000000,96.6000000000,2.1980000000,24.0000000000,666.0000000000,20.2000000000,388.5200000000,16.4400000000
12.7000000000,1.1308100000,0.0000000000,8.1400000000,0.0000000000,0.5380000000,5.7130000000,94.1000000000,4.2330000000,4.0000000000,307.0000000000,21.0000000000,360.1700000000,22.6000000000
12.7000000000,13.3598000000,0.0000000000,18.1000000000,0.0000000000,0.6930000000,5.8870000000,94.7000000000,1.7821000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,16.3500000000
12.7000000000,4.6688300000,0.0000000000,18.1000000000,0.0000000000,0.7130000000,5.9760000000,87.9000000000,2.5806000000,24.0000000000,666.0000000000,20.2000000000,10.4800000000,19.0100000000
12.8000000000,9.3906300000,0.0000000000,18.1000000000,0.0000000000,0.7400000000,5.6270000000,93.9000000000,1.8172000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,22.8800000000
13.0000000000,7.5260100000,0.0000000000,18.1000000000,0.0000000000,0.7130000000,6.4170000000,98.3000000000,2.1850000000,24.0000000000,666.0000000000,20.2000000000,304.2100000000,19.3100000000
13.1000000000,2.4466800000,0.0000000000,19.5800000000,0.0000000000,0.8710000000,5.2720000000,94.0000000000,1.7364000000,5.0000000000,403.0000000000,14.7000000000,88.6300000000,16.1400000000
13.1000000000,1.1517200000,0.0000000000,8.1400000000,0.0000000000,0.5380000000,5.7010000000,95.0000000000,3.7872000000,4.0000000000,307.0000000000,21.0000000000,358.7700000000,18.3500000000
13.1000000000,23.6482000000,0.0000000000,18.1000000000,0.0000000000,0.6710000000,6.3800000000,96.2000000000,1.3861000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,23.6900000000
13.1000000000,8.7167500000,0.0000000000,18.1000000000,0.0000000000,0.6930000000,6.4710000000,98.8000000000,1.7257000000,24.0000000000,666.0000000000,20.2000000000,391.9800000000,17.1200000000
13.2000000000,1.3879900000,0.0000000000,8.1400000000,0.0000000000,0.5380000000,5.9500000000,82.0000000000,3.9900000000,4.0000000000,307.0000000000,21.0000000000,232.6000000000,27.7100000000
13.3000000000,0.2498000000,0.0000000000,21.8900000000,0.0000000000,0.6240000000,5.8570000000,98.2000000000,1.6686000000,4.0000000000,437.0000000000,21.2000000000,392.0400000000,21.3200000000
13.3000000000,6.3931200000,0.0000000000,18.1000000000,0.0000000000,0.5840000000,6.1620000000,97.4000000000,2.2060000000,24.0000000000,666.0000000000,20.2000000000,302.7600000000,24.1000000000
13.3000000000,9.8234900000,0.0000000000,18.1000000000,0.0000000000,0.6710000000,6.7940000000,98.8000000000,1.3580000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,21.2400000000
13.4000000000,7.0504200000,0.0000000000,18.1000000000,0.0000000000,0.6140000000,6.1030000000,85.1000000000,2.0218000000,24.0000000000,666.0000000000,20.2000000000,2.5200000000,23.2900000000
13.4000000000,6.7177200000,0.0000000000,18.1000000000,0.0000000000,0.7130000000,6.7490000000,92.6000000000,2.3236000000,24.0000000000,666.0000000000,20.2000000000,0.3200000000,17.4400000000
13.4000000000,3.3210500000,0.0000000000,19.5800000000,1.0000000000,0.8710000000,5.4030000000,100.0000000000,1.3216000000,5.0000000000,403.0000000000,14.7000000000,396.9000000000,26.8200000000
13.4000000000,11.1604000000,0.0000000000,18.1000000000,0.0000000000,0.7400000000,6.6290000000,94.6000000000,2.1247000000,24.0000000000,666.0000000000,20.2000000000,109.8500000000,23.2700000000
13.5000000000,1.6128200000,0.0000000000,8.1400000000,0.0000000000,0.5380000000,6.0960000000,96.9000000000,3.7598000000,4.0000000000,307.0000000000,21.0000000000,248.3100000000,20.3400000000
13.5000000000,8.2005800000,0.0000000000,18.1000000000,0.0000000000,0.7130000000,5.9360000000,80.3000000000,2.7792000000,24.0000000000,666.0000000000,20.2000000000,3.5000000000,16.9400000000
13.6000000000,0.1057400000,0.0000000000,27.7400000000,0.0000000000,0.6090000000,5.9830000000,98.8000000000,1.8681000000,4.0000000000,711.0000000000,20.1000000000,390.1100000000,18.0700000000
13.6000000000,1.2517900000,0.0000000000,8.1400000000,0.0000000000,0.5380000000,5.5700000000,98.1000000000,3.7979000000,4.0000000000,307.0000000000,21.0000000000,376.5700000000,21.0200000000
13.8000000000,18.4982000000,0.0000000000,18.1000000000,0.0000000000,0.6680000000,4.1380000000,100.0000000000,1.1370000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,37.9700000000
13.8000000000,8.0557900000,0.0000000000,18.1000000000,0.0000000000,0.5840000000,5.4270000000,95.4000000000,2.4298000000,24.0000000000,666.0000000000,20.2000000000,352.5800000000,18.1400000000
13.8000000000,8.6447600000,0.0000000000,18.1000000000,0.0000000000,0.6930000000,6.1930000000,92.6000000000,1.7912000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,15.1700000000
13.8000000000,11.1081000000,0.0000000000,18.1000000000,0.0000000000,0.6680000000,4.9060000000,100.0000000000,1.1742000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,34.7700000000
13.8000000000,2.3793400000,0.0000000000,19.5800000000,0.0000000000,0.8710000000,6.1300000000,100.0000000000,1.4191000000,5.0000000000,403.0000000000,14.7000000000,172.9100000000,27.8000000000
13.9000000000,0.8405400000,0.0000000000,8.1400000000,0.0000000000,0.5380000000,5.5990000000,85.7000000000,4.4546000000,4.0000000000,307.0000000000,21.0000000000,303.4200000000,16.5100000000
13.9000000000,15.2880000000,0.0000000000,18.1000000000,0.0000000000,0.6710000000,6.6490000000,93.3000000000,1.3449000000,24.0000000000,666.0000000000,20.2000000000,363.0200000000,23.2400000000
14.0000000000,0.2909000000,0.0000000000,21.8900000000,0.0000000000,0.6240000000,6.1740000000,93.6000000000,1.6119000000,4.0000000000,437.0000000000,21.2000000000,388.0800000000,24.1600000000
14.1000000000,4.7523700000,0.0000000000,18.1000000000,0.0000000000,0.7130000000,6.5250000000,86.5000000000,2.4358000000,24.0000000000,666.0000000000,20.2000000000,50.9200000000,18.1300000000
14.1000000000,9.3290900000,0.0000000000,18.1000000000,0.0000000000,0.7130000000,6.1850000000,98.7000000000,2.2616000000,24.0000000000,666.0000000000,20.2000000000,396.9000000000,18.1300000000
14.1000000000,10.0623000000,0.0000000000,18.1000000000,0.0000000000,0.5840000000,6.8330000000,94.3000000000,2.0882000000,24.0000000000,666.0000000000,20.2000000000,81.3300000000,19.6900000000
14.2000000000,7.0225900000,0.0000000000,18.1000000000,0.0000000000,0.7180000000,6.0060000000,95.3000000000,1.8746000000,24.0000000000,666.0000000000,20.2000000000,319.9800000000,15.7000000000
